user_id,study_cd,status,joined_at,left_at
sinseongjin@gmail.com,178,LEFT,2024-11-18 16:52:26,2024-11-19 16:52:26
sinseongjin@gmail.com,171,LEFT,2024-11-22 16:52:26,2024-11-30 16:52:26
boram93@naver.com,80,JOINED,2024-12-20 16:52:26,
boram93@naver.com,176,LEFT,2024-11-09 16:52:26,2024-11-14 16:52:26
boram93@naver.com,177,LEFT,2024-11-22 16:52:26,2024-11-27 16:52:26
boram93@naver.com,95,LEFT,2024-11-06 16:52:26,2024-11-10 16:52:26
isanghun@daum.net,58,JOINED,2024-12-21 16:52:26,
isanghun@daum.net,40,LEFT,2024-11-11 16:52:26,2024-11-21 16:52:26
isanghun@daum.net,96,LEFT,2024-11-12 16:52:26,2024-11-21 16:52:26
isanghun@daum.net,121,LEFT,2024-11-01 16:52:26,2024-11-10 16:52:26
iyeongsun@naver.com,173,JOINED,2024-11-29 16:52:26,
iyeongsun@naver.com,196,LEFT,2024-11-18 16:52:26,2024-11-28 16:52:26
bagmijeong@kakao.com,22,JOINED,2024-12-09 16:52:26,
bagmijeong@kakao.com,136,LEFT,2024-11-03 16:52:26,2024-11-09 16:52:26
bagmijeong@kakao.com,20,LEFT,2024-10-27 16:52:26,2024-11-06 16:52:26
bagmijeong@kakao.com,29,LEFT,2024-11-24 16:52:26,2024-12-03 16:52:26
jaehoson@gmail.com,132,JOINED,2024-12-19 16:52:26,
jaehoson@gmail.com,138,LEFT,2024-11-21 16:52:26,2024-11-24 16:52:26
jaehoson@gmail.com,84,LEFT,2024-10-29 16:52:26,2024-11-07 16:52:26
jaehoson@gmail.com,114,LEFT,2024-11-22 16:52:26,2024-11-26 16:52:26
jaehoson@gmail.com,184,LEFT,2024-11-07 16:52:26,2024-11-15 16:52:26
sanghungim@naver.com,25,JOINED,2024-11-27 16:52:26,
sanghungim@naver.com,115,LEFT,2024-10-31 16:52:26,2024-11-01 16:52:26
sanghungim@naver.com,117,LEFT,2024-11-21 16:52:26,2024-11-30 16:52:26
sanghungim@naver.com,107,LEFT,2024-11-11 16:52:26,2024-11-21 16:52:26
sanghungim@naver.com,15,LEFT,2024-11-08 16:52:26,2024-11-16 16:52:26
yeonggil82@gmail.com,175,JOINED,2024-11-30 16:52:26,
yeonggil82@gmail.com,186,LEFT,2024-11-25 16:52:26,2024-12-02 16:52:26
yeonggil82@gmail.com,66,LEFT,2024-10-30 16:52:26,2024-10-31 16:52:26
yeongsugcoe@gmail.com,193,JOINED,2024-12-19 16:52:26,
yeongsugcoe@gmail.com,19,LEFT,2024-11-24 16:52:26,2024-12-01 16:52:26
yeongsugcoe@gmail.com,89,LEFT,2024-11-03 16:52:26,2024-11-05 16:52:26
yeongsugcoe@gmail.com,139,LEFT,2024-11-24 16:52:26,2024-11-26 16:52:26
yeongsugcoe@gmail.com,121,LEFT,2024-11-24 16:52:26,2024-11-29 16:52:26
iminjae@gmail.com,106,JOINED,2024-12-20 16:52:26,
iminjae@gmail.com,197,LEFT,2024-11-05 16:52:26,2024-11-12 16:52:26
yeongsuggim@naver.com,97,JOINED,2024-11-27 16:52:26,
yeongsuggim@naver.com,115,LEFT,2024-10-29 16:52:26,2024-11-05 16:52:26
yeongsuggim@naver.com,97,LEFT,2024-11-23 16:52:26,2024-12-02 16:52:26
yeongsuggim@naver.com,35,LEFT,2024-11-05 16:52:26,2024-11-11 16:52:26
ugim@gmail.com,32,JOINED,2024-12-20 16:52:26,
ugim@gmail.com,101,LEFT,2024-11-09 16:52:26,2024-11-12 16:52:26
ugim@gmail.com,187,LEFT,2024-11-18 16:52:26,2024-11-19 16:52:26
ugim@gmail.com,194,LEFT,2024-11-25 16:52:26,2024-11-30 16:52:26
ugim@gmail.com,119,LEFT,2024-11-04 16:52:26,2024-11-13 16:52:26
wbag@hanmail.net,110,JOINED,2024-12-08 16:52:26,
wbag@hanmail.net,59,LEFT,2024-11-18 16:52:26,2024-11-26 16:52:26
wbag@hanmail.net,89,LEFT,2024-11-21 16:52:26,2024-11-26 16:52:26
wbag@hanmail.net,49,LEFT,2024-10-27 16:52:26,2024-10-29 16:52:26
yeonghoson@kakao.com,10,JOINED,2024-11-30 16:52:26,
yeonghoson@kakao.com,108,LEFT,2024-11-06 16:52:26,2024-11-07 16:52:26
yeonghoson@kakao.com,62,LEFT,2024-11-19 16:52:26,2024-11-21 16:52:26
yeonghoson@kakao.com,26,LEFT,2024-11-06 16:52:26,2024-11-07 16:52:26
yeonghoson@kakao.com,115,LEFT,2024-11-06 16:52:26,2024-11-07 16:52:26
yeonghoson@kakao.com,63,LEFT,2024-11-02 16:52:26,2024-11-03 16:52:26
jieuncoe@hanmail.net,104,JOINED,2024-12-11 16:52:26,
jieuncoe@hanmail.net,139,LEFT,2024-11-19 16:52:26,2024-11-20 16:52:26
junhyeog94@hanmail.net,37,JOINED,2024-12-09 16:52:26,
junhyeog94@hanmail.net,60,LEFT,2024-10-30 16:52:26,2024-11-09 16:52:26
junhyeog94@hanmail.net,82,LEFT,2024-11-07 16:52:26,2024-11-17 16:52:26
jinhogim@daum.net,200,JOINED,2024-12-04 16:52:26,
jinhogim@daum.net,61,LEFT,2024-11-16 16:52:26,2024-11-19 16:52:26
jinhogim@daum.net,170,LEFT,2024-11-09 16:52:26,2024-11-13 16:52:26
najeongsig@naver.com,107,JOINED,2024-12-16 16:52:26,
najeongsig@naver.com,16,LEFT,2024-11-08 16:52:26,2024-11-18 16:52:26
najeongsig@naver.com,189,LEFT,2024-10-27 16:52:26,2024-10-30 16:52:26
bagjunseo@hanmail.net,163,JOINED,2024-12-04 16:52:26,
bagjunseo@hanmail.net,143,LEFT,2024-11-10 16:52:26,2024-11-11 16:52:26
bagjunseo@hanmail.net,89,LEFT,2024-11-05 16:52:26,2024-11-12 16:52:26
bagjunseo@hanmail.net,135,LEFT,2024-11-15 16:52:26,2024-11-22 16:52:26
ason@daum.net,106,JOINED,2024-12-21 16:52:26,
ason@daum.net,97,LEFT,2024-11-20 16:52:26,2024-11-29 16:52:26
ason@daum.net,122,LEFT,2024-11-18 16:52:26,2024-11-22 16:52:26
jihui@hanmail.net,78,JOINED,2024-11-28 16:52:26,
jihui@hanmail.net,37,LEFT,2024-10-31 16:52:26,2024-11-08 16:52:26
jihui@hanmail.net,15,LEFT,2024-11-08 16:52:26,2024-11-15 16:52:26
jihui@hanmail.net,107,LEFT,2024-11-08 16:52:26,2024-11-17 16:52:26
jihui@hanmail.net,35,LEFT,2024-11-13 16:52:26,2024-11-17 16:52:26
jihui@hanmail.net,66,LEFT,2024-11-19 16:52:26,2024-11-25 16:52:26
cgim@gmail.com,168,JOINED,2024-12-23 16:52:26,
cgim@gmail.com,95,LEFT,2024-11-23 16:52:26,2024-12-02 16:52:26
cgim@gmail.com,186,LEFT,2024-10-30 16:52:26,2024-11-03 16:52:26
cgim@gmail.com,14,LEFT,2024-11-17 16:52:26,2024-11-24 16:52:26
hayun37@kakao.com,175,JOINED,2024-12-06 16:52:26,
hayun37@kakao.com,11,LEFT,2024-10-29 16:52:26,2024-10-31 16:52:26
hayun37@kakao.com,49,LEFT,2024-10-31 16:52:26,2024-11-10 16:52:26
hayun37@kakao.com,186,LEFT,2024-11-04 16:52:26,2024-11-13 16:52:26
hayun37@kakao.com,56,LEFT,2024-11-10 16:52:26,2024-11-14 16:52:26
sujinbag@hanmail.net,87,JOINED,2024-12-16 16:52:26,
gimjunyeong@naver.com,56,JOINED,2024-11-26 16:52:26,
gimjunyeong@naver.com,190,LEFT,2024-11-22 16:52:26,2024-11-30 16:52:26
mryu@hanmail.net,64,JOINED,2024-12-03 16:52:26,
mryu@hanmail.net,181,LEFT,2024-11-19 16:52:26,2024-11-26 16:52:26
mryu@hanmail.net,62,LEFT,2024-11-08 16:52:26,2024-11-14 16:52:26
mryu@hanmail.net,199,LEFT,2024-11-16 16:52:26,2024-11-23 16:52:26
mryu@hanmail.net,120,LEFT,2024-11-08 16:52:26,2024-11-14 16:52:26
baeeungyeong@hanmail.net,80,JOINED,2024-12-17 16:52:26,
baeeungyeong@hanmail.net,132,LEFT,2024-10-28 16:52:26,2024-11-05 16:52:26
baeeungyeong@hanmail.net,120,LEFT,2024-11-22 16:52:26,2024-11-30 16:52:26
zgim@naver.com,197,JOINED,2024-11-29 16:52:26,
zgim@naver.com,53,LEFT,2024-11-14 16:52:26,2024-11-20 16:52:26
zgim@naver.com,106,LEFT,2024-11-24 16:52:26,2024-12-04 16:52:26
iyeongceol@gmail.com,58,JOINED,2024-12-02 16:52:26,
iyeongceol@gmail.com,5,LEFT,2024-11-17 16:52:26,2024-11-26 16:52:26
agim@hanmail.net,152,JOINED,2024-12-07 16:52:26,
agim@hanmail.net,107,LEFT,2024-11-16 16:52:26,2024-11-19 16:52:26
agim@hanmail.net,51,LEFT,2024-11-15 16:52:26,2024-11-19 16:52:26
agim@hanmail.net,98,LEFT,2024-11-07 16:52:26,2024-11-11 16:52:26
agim@hanmail.net,128,LEFT,2024-11-08 16:52:26,2024-11-14 16:52:26
agim@hanmail.net,66,LEFT,2024-11-01 16:52:26,2024-11-09 16:52:26
isiu@hanmail.net,188,JOINED,2024-12-05 16:52:26,
isiu@hanmail.net,126,LEFT,2024-11-11 16:52:26,2024-11-14 16:52:26
isiu@hanmail.net,188,LEFT,2024-10-31 16:52:26,2024-11-06 16:52:26
isiu@hanmail.net,44,LEFT,2024-11-21 16:52:26,2024-11-30 16:52:26
isiu@hanmail.net,126,LEFT,2024-11-20 16:52:26,2024-11-29 16:52:26
isiu@hanmail.net,165,LEFT,2024-11-24 16:52:26,2024-12-03 16:52:26
yeongho86@daum.net,10,JOINED,2024-11-29 16:52:26,
jihuan@kakao.com,174,JOINED,2024-12-24 16:52:26,
hyeonuhan@gmail.com,107,JOINED,2024-12-21 16:52:26,
hyeonuhan@gmail.com,60,LEFT,2024-11-23 16:52:26,2024-11-26 16:52:26
hyeonuhan@gmail.com,3,LEFT,2024-11-19 16:52:26,2024-11-28 16:52:26
hyeonuhan@gmail.com,117,LEFT,2024-11-14 16:52:26,2024-11-15 16:52:26
hyeonuhan@gmail.com,159,LEFT,2024-11-05 16:52:26,2024-11-15 16:52:26
hyeonuhan@gmail.com,124,LEFT,2024-11-04 16:52:26,2024-11-12 16:52:26
gimhyeonsug@daum.net,5,JOINED,2024-12-25 16:52:26,
gimhyeonsug@daum.net,142,LEFT,2024-11-12 16:52:26,2024-11-13 16:52:26
gimhyeonsug@daum.net,5,LEFT,2024-11-09 16:52:26,2024-11-14 16:52:26
gimhyeonsug@daum.net,138,LEFT,2024-11-16 16:52:26,2024-11-17 16:52:26
gimhyeonsug@daum.net,129,LEFT,2024-10-30 16:52:26,2024-11-06 16:52:26
qgim@daum.net,47,JOINED,2024-12-22 16:52:26,
nojeongsug@daum.net,137,JOINED,2024-12-21 16:52:26,
nojeongsug@daum.net,50,LEFT,2024-11-06 16:52:26,2024-11-15 16:52:26
yeongsugi@naver.com,66,JOINED,2024-11-29 16:52:26,
yeongsugi@naver.com,69,LEFT,2024-10-31 16:52:26,2024-11-07 16:52:26
yeongsugi@naver.com,21,LEFT,2024-11-14 16:52:26,2024-11-21 16:52:26
jeonghun43@hanmail.net,119,JOINED,2024-12-07 16:52:26,
jeonghun43@hanmail.net,179,LEFT,2024-11-18 16:52:26,2024-11-23 16:52:26
yeongja69@hanmail.net,178,JOINED,2024-11-29 16:52:26,
egim@daum.net,170,JOINED,2024-11-28 16:52:26,
egim@daum.net,195,LEFT,2024-11-24 16:52:26,2024-11-26 16:52:26
egim@daum.net,104,LEFT,2024-11-13 16:52:26,2024-11-20 16:52:26
egim@daum.net,142,LEFT,2024-11-10 16:52:26,2024-11-11 16:52:26
egim@daum.net,164,LEFT,2024-11-25 16:52:26,2024-11-28 16:52:26
egim@daum.net,22,LEFT,2024-11-10 16:52:26,2024-11-17 16:52:26
sangceol51@hanmail.net,168,JOINED,2024-11-30 16:52:26,
sangceol51@hanmail.net,145,LEFT,2024-10-29 16:52:26,2024-10-31 16:52:26
sangceol51@hanmail.net,136,LEFT,2024-10-27 16:52:26,2024-10-28 16:52:26
seongjin11@naver.com,60,JOINED,2024-12-19 16:52:26,
seongjin11@naver.com,146,LEFT,2024-11-10 16:52:26,2024-11-15 16:52:26
seongjin11@naver.com,12,LEFT,2024-10-27 16:52:26,2024-10-29 16:52:26
seongjin11@naver.com,176,LEFT,2024-10-27 16:52:26,2024-11-01 16:52:26
seongjin11@naver.com,140,LEFT,2024-11-07 16:52:26,2024-11-08 16:52:26
seongjin11@naver.com,46,LEFT,2024-10-27 16:52:26,2024-11-02 16:52:26
hongjuweon@daum.net,5,JOINED,2024-12-19 16:52:26,
hongjuweon@daum.net,37,LEFT,2024-11-01 16:52:26,2024-11-08 16:52:26
hongjuweon@daum.net,20,LEFT,2024-11-16 16:52:26,2024-11-19 16:52:26
hongjuweon@daum.net,145,LEFT,2024-11-18 16:52:26,2024-11-28 16:52:26
hongjuweon@daum.net,100,LEFT,2024-11-04 16:52:26,2024-11-13 16:52:26
myeongsug84@kakao.com,86,JOINED,2024-12-13 16:52:26,
myeongsug84@kakao.com,36,LEFT,2024-10-31 16:52:26,2024-11-02 16:52:26
myeongsug84@kakao.com,129,LEFT,2024-11-02 16:52:26,2024-11-08 16:52:26
myeongsug84@kakao.com,14,LEFT,2024-11-22 16:52:26,2024-11-29 16:52:26
myeongsug84@kakao.com,60,LEFT,2024-10-30 16:52:26,2024-11-01 16:52:26
myeongsug84@kakao.com,88,LEFT,2024-11-06 16:52:26,2024-11-16 16:52:26
junhyeog27@daum.net,155,JOINED,2024-12-13 16:52:26,
junhyeog27@daum.net,8,LEFT,2024-11-05 16:52:26,2024-11-10 16:52:26
junhyeog27@daum.net,116,LEFT,2024-11-10 16:52:26,2024-11-14 16:52:26
yeongil79@daum.net,93,JOINED,2024-12-08 16:52:26,
yeongil79@daum.net,111,LEFT,2024-11-20 16:52:26,2024-11-30 16:52:26
yeongil79@daum.net,170,LEFT,2024-11-13 16:52:26,2024-11-15 16:52:26
yeongil79@daum.net,198,LEFT,2024-11-06 16:52:26,2024-11-11 16:52:26
igim@kakao.com,65,JOINED,2024-12-03 16:52:26,
eunjeongseo@hanmail.net,23,JOINED,2024-12-17 16:52:26,
eunjeongseo@hanmail.net,98,LEFT,2024-11-03 16:52:26,2024-11-06 16:52:26
eunyeong44@daum.net,194,JOINED,2024-12-13 16:52:26,
eunyeong44@daum.net,93,LEFT,2024-11-22 16:52:26,2024-11-24 16:52:26
eunyeong44@daum.net,2,LEFT,2024-11-16 16:52:26,2024-11-24 16:52:26
bagjeongung@gmail.com,95,JOINED,2024-12-01 16:52:26,
bagjeongung@gmail.com,27,LEFT,2024-11-21 16:52:26,2024-11-23 16:52:26
bagjeongung@gmail.com,48,LEFT,2024-11-12 16:52:26,2024-11-20 16:52:26
ijeonghun@gmail.com,146,JOINED,2024-12-08 16:52:26,
ijeonghun@gmail.com,105,LEFT,2024-11-22 16:52:26,2024-11-23 16:52:26
ijeonghun@gmail.com,23,LEFT,2024-11-14 16:52:26,2024-11-23 16:52:26
ijeonghun@gmail.com,24,LEFT,2024-11-06 16:52:26,2024-11-16 16:52:26
ijeonghun@gmail.com,84,LEFT,2024-10-29 16:52:26,2024-11-05 16:52:26
chwang@naver.com,4,JOINED,2024-12-16 16:52:26,
chwang@naver.com,100,LEFT,2024-11-01 16:52:26,2024-11-03 16:52:26
chwang@naver.com,186,LEFT,2024-10-28 16:52:26,2024-11-06 16:52:26
chwang@naver.com,63,LEFT,2024-11-07 16:52:26,2024-11-16 16:52:26
sunognam@daum.net,45,JOINED,2024-12-04 16:52:26,
sunognam@daum.net,44,LEFT,2024-11-21 16:52:26,2024-11-26 16:52:26
sunognam@daum.net,78,LEFT,2024-11-17 16:52:26,2024-11-25 16:52:26
sunognam@daum.net,38,LEFT,2024-11-23 16:52:26,2024-11-26 16:52:26
ci@hanmail.net,114,JOINED,2024-12-17 16:52:26,
ci@hanmail.net,77,LEFT,2024-11-10 16:52:26,2024-11-12 16:52:26
ci@hanmail.net,93,LEFT,2024-11-17 16:52:26,2024-11-21 16:52:26
ci@hanmail.net,185,LEFT,2024-11-05 16:52:26,2024-11-13 16:52:26
jimingim@naver.com,156,JOINED,2024-12-06 16:52:26,
jimingim@naver.com,118,LEFT,2024-11-22 16:52:26,2024-11-25 16:52:26
seonghogim@gmail.com,80,JOINED,2024-12-25 16:52:26,
seonghogim@gmail.com,86,LEFT,2024-10-30 16:52:26,2024-11-09 16:52:26
seonghogim@gmail.com,98,LEFT,2024-10-31 16:52:26,2024-11-06 16:52:26
seonghogim@gmail.com,113,LEFT,2024-11-15 16:52:26,2024-11-22 16:52:26
fbag@naver.com,171,JOINED,2024-12-06 16:52:26,
fbag@naver.com,77,LEFT,2024-11-15 16:52:26,2024-11-25 16:52:26
igang@gmail.com,182,JOINED,2024-12-19 16:52:26,
igang@gmail.com,81,LEFT,2024-11-20 16:52:26,2024-11-27 16:52:26
igang@gmail.com,82,LEFT,2024-11-16 16:52:26,2024-11-24 16:52:26
igang@gmail.com,148,LEFT,2024-10-31 16:52:26,2024-11-04 16:52:26
jia78@naver.com,86,JOINED,2024-12-13 16:52:26,
jia78@naver.com,101,LEFT,2024-11-14 16:52:26,2024-11-16 16:52:26
jia78@naver.com,145,LEFT,2024-11-19 16:52:26,2024-11-29 16:52:26
obag@naver.com,143,JOINED,2024-12-20 16:52:26,
obag@naver.com,197,LEFT,2024-11-08 16:52:26,2024-11-09 16:52:26
obag@naver.com,187,LEFT,2024-11-11 16:52:26,2024-11-15 16:52:26
obag@naver.com,113,LEFT,2024-10-31 16:52:26,2024-11-05 16:52:26
obag@naver.com,178,LEFT,2024-11-23 16:52:26,2024-11-30 16:52:26
obag@naver.com,173,LEFT,2024-11-10 16:52:26,2024-11-13 16:52:26
immyeongsug@gmail.com,166,JOINED,2024-12-16 16:52:26,
immyeongsug@gmail.com,65,LEFT,2024-11-04 16:52:26,2024-11-07 16:52:26
eunjeongcoe@naver.com,188,JOINED,2024-12-12 16:52:26,
eunjeongcoe@naver.com,19,LEFT,2024-11-11 16:52:26,2024-11-21 16:52:26
eunjeongcoe@naver.com,123,LEFT,2024-11-07 16:52:26,2024-11-14 16:52:26
eunjeongcoe@naver.com,137,LEFT,2024-11-09 16:52:26,2024-11-16 16:52:26
yeonghoi@daum.net,143,JOINED,2024-12-24 16:52:26,
yeonghoi@daum.net,180,LEFT,2024-10-28 16:52:26,2024-11-06 16:52:26
yeonghoi@daum.net,153,LEFT,2024-11-05 16:52:26,2024-11-07 16:52:26
ujin84@hanmail.net,29,JOINED,2024-12-01 16:52:26,
ujin84@hanmail.net,169,LEFT,2024-11-04 16:52:26,2024-11-10 16:52:26
bgim@naver.com,44,JOINED,2024-12-05 16:52:26,
bgim@naver.com,12,LEFT,2024-11-07 16:52:26,2024-11-14 16:52:26
bgim@naver.com,193,LEFT,2024-11-15 16:52:26,2024-11-22 16:52:26
bgim@naver.com,28,LEFT,2024-11-25 16:52:26,2024-11-27 16:52:26
bgim@naver.com,67,LEFT,2024-11-18 16:52:26,2024-11-27 16:52:26
yeonghwan70@daum.net,196,JOINED,2024-12-09 16:52:26,
yeonghwan70@daum.net,149,LEFT,2024-11-03 16:52:26,2024-11-13 16:52:26
yeonghwan70@daum.net,57,LEFT,2024-11-11 16:52:26,2024-11-17 16:52:26
yeonghwan70@daum.net,101,LEFT,2024-11-11 16:52:26,2024-11-21 16:52:26
yeonghwan70@daum.net,177,LEFT,2024-11-09 16:52:26,2024-11-12 16:52:26
chan@kakao.com,91,JOINED,2024-12-25 16:52:26,
chan@kakao.com,27,LEFT,2024-11-16 16:52:26,2024-11-23 16:52:26
chan@kakao.com,22,LEFT,2024-11-22 16:52:26,2024-11-25 16:52:26
chan@kakao.com,90,LEFT,2024-11-16 16:52:26,2024-11-22 16:52:26
jiweongim@gmail.com,119,JOINED,2024-11-30 16:52:26,
jiweongim@gmail.com,134,LEFT,2024-11-10 16:52:26,2024-11-16 16:52:26
chwang@daum.net,124,JOINED,2024-12-22 16:52:26,
chwang@daum.net,185,LEFT,2024-11-03 16:52:26,2024-11-11 16:52:26
chwang@daum.net,82,LEFT,2024-11-23 16:52:26,2024-11-28 16:52:26
chwang@daum.net,12,LEFT,2024-10-31 16:52:26,2024-11-02 16:52:26
tjang@naver.com,6,JOINED,2024-11-28 16:52:26,
tjang@naver.com,166,LEFT,2024-11-22 16:52:26,2024-11-25 16:52:26
tjang@naver.com,190,LEFT,2024-11-18 16:52:26,2024-11-27 16:52:26
jongsugim@hanmail.net,46,JOINED,2024-12-08 16:52:26,
jongsugim@hanmail.net,85,LEFT,2024-11-08 16:52:26,2024-11-15 16:52:26
ngim@hanmail.net,121,JOINED,2024-12-18 16:52:26,
ngim@hanmail.net,162,LEFT,2024-11-20 16:52:26,2024-11-23 16:52:26
ngim@hanmail.net,164,LEFT,2024-11-04 16:52:26,2024-11-11 16:52:26
ngim@hanmail.net,102,LEFT,2024-11-25 16:52:26,2024-12-05 16:52:26
sunog81@gmail.com,52,JOINED,2024-12-11 16:52:26,
sunog81@gmail.com,110,LEFT,2024-11-13 16:52:26,2024-11-14 16:52:26
sunog81@gmail.com,181,LEFT,2024-11-19 16:52:26,2024-11-23 16:52:26
sunog81@gmail.com,72,LEFT,2024-11-01 16:52:26,2024-11-03 16:52:26
sunog81@gmail.com,148,LEFT,2024-11-22 16:52:26,2024-12-01 16:52:26
eunju73@hanmail.net,49,JOINED,2024-12-14 16:52:26,
eunju73@hanmail.net,51,LEFT,2024-11-11 16:52:26,2024-11-13 16:52:26
eunju73@hanmail.net,68,LEFT,2024-11-04 16:52:26,2024-11-12 16:52:26
bagjinu@hanmail.net,139,JOINED,2024-12-05 16:52:26,
bagjinu@hanmail.net,153,LEFT,2024-11-13 16:52:26,2024-11-23 16:52:26
bagjinu@hanmail.net,101,LEFT,2024-11-07 16:52:26,2024-11-09 16:52:26
minjaegim@naver.com,92,JOINED,2024-12-14 16:52:26,
minjaegim@naver.com,159,LEFT,2024-11-20 16:52:26,2024-11-25 16:52:26
minjaegim@naver.com,158,LEFT,2024-11-07 16:52:26,2024-11-09 16:52:26
minjaegim@naver.com,173,LEFT,2024-11-21 16:52:26,2024-11-27 16:52:26
gangjuweon@naver.com,32,JOINED,2024-12-18 16:52:26,
gangjuweon@naver.com,30,LEFT,2024-11-20 16:52:26,2024-11-26 16:52:26
gangjuweon@naver.com,178,LEFT,2024-11-21 16:52:26,2024-11-30 16:52:26
subini@hanmail.net,102,JOINED,2024-12-12 16:52:26,
subini@hanmail.net,36,LEFT,2024-11-07 16:52:26,2024-11-14 16:52:26
subini@hanmail.net,109,LEFT,2024-11-20 16:52:26,2024-11-28 16:52:26
subini@hanmail.net,163,LEFT,2024-11-08 16:52:26,2024-11-11 16:52:26
subini@hanmail.net,143,LEFT,2024-11-20 16:52:26,2024-11-28 16:52:26
donghyeon39@kakao.com,76,JOINED,2024-12-21 16:52:26,
donghyeon39@kakao.com,81,LEFT,2024-10-30 16:52:26,2024-11-07 16:52:26
bagsunog@kakao.com,162,JOINED,2024-12-24 16:52:26,
bagsunog@kakao.com,3,LEFT,2024-11-10 16:52:26,2024-11-13 16:52:26
bagsunog@kakao.com,50,LEFT,2024-10-30 16:52:26,2024-11-06 16:52:26
ryuyeonghwan@naver.com,147,JOINED,2024-12-09 16:52:26,
ryuyeonghwan@naver.com,127,LEFT,2024-11-12 16:52:26,2024-11-20 16:52:26
ryuyeonghwan@naver.com,107,LEFT,2024-11-03 16:52:26,2024-11-11 16:52:26
ryuyeonghwan@naver.com,126,LEFT,2024-11-20 16:52:26,2024-11-22 16:52:26
ryuyeonghwan@naver.com,145,LEFT,2024-11-25 16:52:26,2024-11-29 16:52:26
ryuyeonghwan@naver.com,75,LEFT,2024-11-24 16:52:26,2024-11-29 16:52:26
xsin@gmail.com,59,JOINED,2024-12-08 16:52:26,
xsin@gmail.com,44,LEFT,2024-11-01 16:52:26,2024-11-09 16:52:26
xsin@gmail.com,145,LEFT,2024-11-02 16:52:26,2024-11-10 16:52:26
minji55@hanmail.net,144,JOINED,2024-12-09 16:52:26,
jongsu77@gmail.com,150,JOINED,2024-12-22 16:52:26,
jongsu77@gmail.com,199,LEFT,2024-11-08 16:52:26,2024-11-14 16:52:26
jongsu77@gmail.com,139,LEFT,2024-10-30 16:52:26,2024-10-31 16:52:26
hyejini@daum.net,199,JOINED,2024-12-02 16:52:26,
hyejini@daum.net,140,LEFT,2024-11-19 16:52:26,2024-11-26 16:52:26
hyejini@daum.net,27,LEFT,2024-11-02 16:52:26,2024-11-06 16:52:26
hyejini@daum.net,77,LEFT,2024-10-29 16:52:26,2024-10-30 16:52:26
sangceolbag@daum.net,118,JOINED,2024-12-17 16:52:26,
sangceolbag@daum.net,23,LEFT,2024-11-11 16:52:26,2024-11-13 16:52:26
sangceolbag@daum.net,199,LEFT,2024-10-31 16:52:26,2024-11-04 16:52:26
coejaeho@kakao.com,55,JOINED,2024-11-30 16:52:26,
coejaeho@kakao.com,151,LEFT,2024-11-03 16:52:26,2024-11-09 16:52:26
coejaeho@kakao.com,182,LEFT,2024-11-06 16:52:26,2024-11-13 16:52:26
coejaeho@kakao.com,43,LEFT,2024-11-06 16:52:26,2024-11-09 16:52:26
coejaeho@kakao.com,53,LEFT,2024-10-30 16:52:26,2024-11-03 16:52:26
coejaeho@kakao.com,16,LEFT,2024-11-07 16:52:26,2024-11-13 16:52:26
jeonghun66@daum.net,140,JOINED,2024-12-17 16:52:26,
jeonghun66@daum.net,138,LEFT,2024-11-20 16:52:26,2024-11-26 16:52:26
jeonghun66@daum.net,181,LEFT,2024-11-16 16:52:26,2024-11-21 16:52:26
jeonghun66@daum.net,147,LEFT,2024-11-17 16:52:26,2024-11-26 16:52:26
jeonghun66@daum.net,174,LEFT,2024-10-30 16:52:26,2024-11-01 16:52:26
gangsugja@naver.com,36,JOINED,2024-12-01 16:52:26,
gangsugja@naver.com,16,LEFT,2024-11-17 16:52:26,2024-11-20 16:52:26
gangsugja@naver.com,180,LEFT,2024-10-29 16:52:26,2024-11-01 16:52:26
gangsugja@naver.com,64,LEFT,2024-11-21 16:52:26,2024-11-27 16:52:26
wu@hanmail.net,66,JOINED,2024-12-01 16:52:26,
wu@hanmail.net,101,LEFT,2024-11-10 16:52:26,2024-11-13 16:52:26
wu@hanmail.net,148,LEFT,2024-11-05 16:52:26,2024-11-10 16:52:26
wu@hanmail.net,161,LEFT,2024-11-12 16:52:26,2024-11-19 16:52:26
wu@hanmail.net,116,LEFT,2024-11-23 16:52:26,2024-11-25 16:52:26
wu@hanmail.net,104,LEFT,2024-11-09 16:52:26,2024-11-14 16:52:26
yunseobag@kakao.com,182,JOINED,2024-11-26 16:52:26,
yunseobag@kakao.com,117,LEFT,2024-11-10 16:52:26,2024-11-16 16:52:26
yunseobag@kakao.com,149,LEFT,2024-11-25 16:52:26,2024-11-27 16:52:26
yeongjini@daum.net,192,JOINED,2024-12-11 16:52:26,
yeongjini@daum.net,171,LEFT,2024-11-03 16:52:26,2024-11-09 16:52:26
yeongjini@daum.net,17,LEFT,2024-10-31 16:52:26,2024-11-09 16:52:26
yeongjini@daum.net,102,LEFT,2024-11-19 16:52:26,2024-11-26 16:52:26
yeongjini@daum.net,55,LEFT,2024-11-10 16:52:26,2024-11-15 16:52:26
yeongjini@daum.net,83,LEFT,2024-10-30 16:52:26,2024-11-04 16:52:26
hyeonjigang@naver.com,89,JOINED,2024-12-08 16:52:26,
hyeonjigang@naver.com,34,LEFT,2024-11-07 16:52:26,2024-11-15 16:52:26
hyeonjigang@naver.com,88,LEFT,2024-10-28 16:52:26,2024-10-29 16:52:26
